WW_StaNumb,WW_Station,WBID,WB_Type,Site_DESCR,PARKING_ACCESS,Town,BorderTown,COUNTY,State,LAT_DD,LON_DD,ProjID,Year_added,Active,Status,DepthCode,MaxDepth_m,PublicAcce,LakeAcreag,sq__meter,HUC_8,HUC_10,HUC_12,HUC_10_NAME,HUC_12_NAME,Image,elevation_Feet,elevation_meters
615,WW615,,Stream or river,Penny Pond,,Tiverton,,BRISTOL,RI,41.596928,-71.196095,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,23,7
616,WW616,,Stream or river,Borden Brook - Main Rd,,Tiverton,,NEWPORT,RI,41.569338,-71.186992,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,5,1.5
617,WW617,RI0008039R-,Stream or river,Pasquisett Brook @ Rte 2,,Charlestown,,WASHINGTON,RI,41.444004,-71.626934,12,2016,2016,Active,S,,Yes,,,1090005,109000502,10900050204,Upper Pawcatuck River,Usquepaug River-Pawcatuck River,,88,26.8
618,WW618,,Stream or river,Pendelton Hill Brook @ Grindstone Rd,,North Stonington,,,CT,41.474931,-71.834016,12,2016,2016,Active,S,,Yes,,,1090005,109000503,10900050301,Lower Pawcatuck River,Ashaway River,,,0
619,WW619,,Estuary,Wickford Harbor - Brown St Dock,,North Kingstown,,KENT,RI,41.570067,-71.451072,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,0,0
620,WW620,,Estuary,Wickford Harbor - Main St Dock,,North Kingstown,,KENT,RI,41.572931,-71.444979,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040908,Narragansett Bay,Lower West Passage,,0,0
621,WW621,,Stream or river,Sin and Flesh Brook - Rte 24,,Tiverton,,BRISTOL,RI,41.640372,-71.187622,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,172,52.4
622,WW622,,Ocean,Third Beach Boat Ramp,,Middletown,,NEWPORT,RI,41.48715,-71.246084,12,2016,2016,Active,S,,Yes,,,1090004,109000409,10900040910,Narragansett Bay,Sakonnet River,,,0
623,WW623,,Estuary,Briggs Marsh Dundery Brook Cove,,Little Compton,,NEWPORT,RI,41.484225,-71.166842,12,2016,2016,Active,S,,Yes,,,1090002,109000205,10900020503,Sakonnet Point-Frontal Rhode Island Sound,Sakonnet Point-Frontal Rhode Island Sound,,0.1,0
624,WW624,,Estuary,CUSH - Oxecosset Brook,,Stonington,,NEW LONDON,CT,41.351377,-71.891214,12,2016,2016,Active,S,,Yes,,,1100003,110000303,11000030302,Frontal Fishers Island Sound,Stony Brook-Frontal Fishers Island Sound,,,0
625,WW625,,Stream or river,Buckeye Brook @ Rodney Rd,,Warwick,,KENT,RI,41.71302,-71.41115,12,2017,2017,Active,S,,Yes,,,1090004,109000409,10900040902,Narragansett Bay,Upper Narragansett Bay,,36,11
