Station Name,Date,Time,Sample Type,Sample Media,Depth,Parameter,Concentration,Unit,Qualifier Code,Detection Limit,Detection Limit Unit,Quantitation Level,Quantitation Level Unit,Lab Name,Analytical Method Number,Sediment Particle Size,Particle Size Unit,Fish Sample Type,Fish Taxa,Comments,Location,MONITOR 1,MONITOR 2,
WW341,07/19/2014,,Grab,Water ,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.055,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,07/19/2014,,Grab,Water ,0.5,"Nitrogen, Total (unfiltered) - 00600",1.07,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,07/19/2014,,Grab,Water,0.5,pH - 00400,6.8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,07/19/2014,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,07/19/2014,,Grab,Water ,0.5,"Phosphorus, Total - 00665",19,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,07/19/2014,6:15:00 AM,Grab,Water,0.1,Temperature - 00011,21.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,07/19/2014,6:15:00 AM,Grab,Water,0.5,Temperature - 00011,21.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/02/2014,6:30:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/02/2014,6:30:00 AM,Grab,Water,0.1,Temperature - 00011,22,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/02/2014,6:30:00 AM,Grab,Water,0.5,Temperature - 00011,22,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,8:00:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,put in 2 extra drops of sulfuric acid to clarify water,,H
WW341,08/16/2014,,Grab,Water,0.5,Enterococci - 31639,74.8,MPN/100ml,,4,MPN/100ml,4,MPN/100ml,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water,0.5,Fecal Coliform - 74055,4,MPN/100ml,,4,MPN/100ml,4,MPN/100ml,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.74,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water ,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.045,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water ,0.5,"Nitrogen, Total (unfiltered) - 00600",1.005,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water,0.5,pH - 00400,7.6,S.U.,,1,S.U.,1,S.U.,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",8,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,,Grab,Water ,0.5,"Phosphorus, Total - 00665",25,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,8:00:00 AM,Grab,Water,0.1,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/16/2014,8:00:00 AM,Grab,Water,0.5,Temperature - 00011,19.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/31/2014,7:15:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/31/2014,7:15:00 AM,Grab,Water,0.1,Temperature - 00011,20.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,08/31/2014,7:15:00 AM,Grab,Water,0.5,Temperature - 00011,20.1,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/13/2014,7:00:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.2,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/13/2014,7:00:00 AM,Grab,Water,0.1,Temperature - 00011,19.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Lower than normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/13/2014,7:00:00 AM,Grab,Water,0.5,Temperature - 00011,19.3,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Lower than normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,6:45:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,6.9,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water,0.5,Enterococci - 31639,28.8,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water,0.5,Fecal Coliform - 74055,90.8,MPN/100ml,,1,MPN/100ml,1,MPN/100ml,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.93,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water ,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water ,0.5,"Nitrogen, Total (unfiltered) - 00600",1.04,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water,0.5,pH - 00400,6.8,S.U.,,1,S.U.,1,S.U.,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,,Grab,Water ,0.5,"Phosphorus, Total - 00665",6,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,6:45:00 AM,Grab,Water,0.1,Temperature - 00011,14.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Lower than normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,09/20/2014,6:45:00 AM,Grab,Water,0.5,Temperature - 00011,14.9,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Lower than normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/05/2014,8:00:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,added two extra drops of s. acid per sample to help clarify the water!,,H
WW341,10/05/2014,8:00:00 AM,Grab,Water,0.1,Temperature - 00011,14.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Lower than normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/05/2014,8:00:00 AM,Grab,Water,0.5,Temperature - 00011,14.2,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Lower than normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water ,0.5,Chloride - 00940,57,mg/l,,1,mg/l,1,mg/l,URIWW,4500-CL-(E): Chloride in Water by Colorimetry- Automated Ferricyanide Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,7:45:00 AM,Grab,Water,0.5,Dissolved Oxygen - 00300,5.7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,HW 6 - Hunt River @ Forge Rd.,1 extra drop of s. acid to clarify sample,,H
WW341,10/18/2014,,Grab,Water,0.5,Enterococci - 31639,140.6,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water,0.5,Fecal Coliform - 74055,471.8,MPN/100ml,,2,MPN/100ml,2,MPN/100ml,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water ,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.56,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water ,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water ,0.5,"Nitrogen, Total (unfiltered) - 00600",0.765,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water,0.5,pH - 00400,6.7,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water ,0.5,"Phosphorus, Dissolved - 00666",4,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,,Grab,Water ,0.5,"Phosphorus, Total - 00665",11,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,7:45:00 AM,Grab,Water,0.1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW341,10/18/2014,7:45:00 AM,Grab,Water,0.5,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Normal flow,HW 6 - Hunt River @ Forge Rd.,,,H
WW344,05/14/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.26,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,,0.1,m,0.1,m,,,,,,,,Pt Judith Pond - Gardiner Island,Flood Tide,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,8.25,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Pt Judith Pond - Gardiner Island,Flood Tide,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,2.5,Dissolved Oxygen - 00300,8.3,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Pt Judith Pond - Gardiner Island,Flood Tide,,CW
WW344,05/14/2014,,Grab,Water,0.5,Enterococci - 31639,1,MPN/100ml,U,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,0.5,Fecal Coliform - 74055,10,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,2.5,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,2.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.13,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.34,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,2.5,"Nitrogen, Total (unfiltered) - 00600",0.67,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,2.5,pH - 00400,8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,1,pH - 00400,8.1,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,1,"Phosphorus, Dissolved - 00666",2,ug/l,U,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,2.5,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,1,"Phosphorus, Total - 00665",15,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,,Grab,Water,2.5,"Phosphorus, Total - 00665",26,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,1,"Salinity, (ppt) - 00480",30,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,2.5,"Salinity, (ppt) - 00480",31.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Composite,Water,,Secchi Depth - 00069,2.75,m,,0.1,m,0.1,m,,,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,2.5,Temperature - 00011,12,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,0.1,Temperature - 00011,13,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/14/2014,7:33:00 AM,Grab,Water,1,Temperature - 00011,13,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/29/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.79,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Pt Judith Pond - Gardiner Island,,,CW
WW344,05/29/2014,7:04:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,05/29/2014,7:04:00 AM,Grab,Water,2.4,Dissolved Oxygen - 00300,6.55,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,05/29/2014,7:04:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,7,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,05/29/2014,7:04:00 AM,Composite,Water,,Secchi Depth - 00069,2,m,,0.1,m,0.1,m,,,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,05/29/2014,7:04:00 AM,Grab,Water,0.1,Temperature - 00011,13.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,05/29/2014,7:04:00 AM,Grab,Water,1,Temperature - 00011,13.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,05/29/2014,7:04:00 AM,Grab,Water,2.4,Temperature - 00011,14,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.7,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,7:27:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",2.9,m,,0.1,m,0.1,m,,,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,5.85,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,2.4,Dissolved Oxygen - 00300,6.6,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,,Grab,Water,0.5,Enterococci - 31639,20,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,0.5,Fecal Coliform - 74055,42,MPN/100ml,,10,MPN/100ml,10,MPN/100ml,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,2.4,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,U,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,1,"Nitrate + Nitrite, Dissolved - 00631",0.03,mg/l,,0.015,mg/l,0.015,mg/l,URIWW,4500-NO3(F): Nitrate in Water- Automated Cadmium Reduction,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.085,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,2.4,"Nitrogen, Ammonia Dissolved as N - 00608",0.305,mg/l,,0.01,mg/l,0.01,mg/l,URIWW,4500-NH3(G): Ammonia in Water Using Automated Phenate Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,1,"Nitrogen, Total (unfiltered) - 00600",0.46,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,2.4,"Nitrogen, Total (unfiltered) - 00600",0.86,mg/l,,0.02,mg/l,0.02,mg/l,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,1,pH - 00400,7.8,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,2.4,pH - 00400,7.9,S.U.,,1,S.U.,1,S.U.,URIWW,4500-H: pH in Water,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,2.4,"Phosphorus, Dissolved - 00666",5,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,1,"Phosphorus, Dissolved - 00666",16,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,2.4,"Phosphorus, Total - 00665",32,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,,Grab,Water,1,"Phosphorus, Total - 00665",54,ug/l,,4,ug/l,4,ug/l,URIWW,4500-P-F: Phosphorus in Water by Colorimetry- Automated Ascorbic Acid Method,,,,,,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,1,"Salinity, (ppt) - 00480",31,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,2.4,"Salinity, (ppt) - 00480",33.5,ppt,,0.4,ppt,0.4,ppt,URIWW,,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Composite,Water,,Secchi Depth - 00069,2,m,,0.1,m,0.1,m,,,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,2.4,Temperature - 00011,16.5,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,0.1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/11/2014,7:27:00 AM,Grab,Water,1,Temperature - 00011,17,C,,-35,C,-35,C,URIWW,2550: Temperature of Water by Thermometer,,,,,,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/25/2014,,Grab,Water,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.2,ug/l,,0.1,ug/l,0.1,ug/l,URIWW,445: In-Vitro Determination of Chlorophyll,,,,,Trilogy,Pt Judith Pond - Gardiner Island,,,CW
WW344,06/25/2014,6:34:00 AM,Composite,Water,,"Depth to bottom from water surface at sampling location, meters - 82903",3.15,m,,0.1,m,0.1,m,,,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/25/2014,6:34:00 AM,Grab,Water,2.65,Dissolved Oxygen - 00300,5.75,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/25/2014,6:34:00 AM,Grab,Water,1,Dissolved Oxygen - 00300,6.4,mg/l,,0,mg/l,0,mg/l,URIWW,4500-O-C: Total Dissolved Oxygen by Titration- Azide Modification,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
WW344,06/25/2014,6:34:00 AM,Composite,Water,,Secchi Depth - 00069,1.6,m,,0.1,m,0.1,m,,,,,,,Flood Tide,Pt Judith Pond - Gardiner Island,Adam Roman,,CW
